v,tunning,n,dataset,task,params,acc,f1,cm,embeddings,lang,loss,val_loss

 [ 1853  4132  3174 11108]]",nilc-fasttext-100dim,pt,1.2680540113136551,1.2188461217971478

_grid,lstm lstm attention,0.0,esic,region,"{'features_maps': [10, 10], 'kernel_size': [3, 4], 'strides': [1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': None, 'max_num_words': None, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3]}",0.4034377368639821,0.3725725132398864,"[[ 9837 16413  3538  3441  7670]


 [ 6226 22478  4058  4067  4070]


 [ 4733 15410  9381  3020  8355]


 [ 5417 17362  3398  6758  7964]


 [ 2093  1154  2491  1114 34047]]",nilc-fasttext-100dim,pt,1.2505809371280014,1.340244165588943

_grid,lstm lstm attention,0.0,esic,city,"{'features_maps': [10, 10], 'kernel_size': [3, 4], 'strides': [1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': None, 'max_num_words': None, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3]}",0.6387976646597336,0.6387967441080888,"[[28080 15768]

 [15908 27940]]",nilc-fasttext-100dim,pt,0.6487421783228252,0.6321706468775993

